0.871605,3.290158125,1.774896687,1.337486125,1.2938875,0.813804438,1.248005625,3.013585,3.340901875,2.4335175,3.645164375,3.21843125,3.45412375,2.743200625,2.5580049999999996,2.8728919375,3.1775949999999997,4.0415675,5.409019375000001,7.317848125,9.871518750000002,11.959075000000002,11.45605625,11.72093125,13.355162499999999,16.426231250000004,19.285381250000004,24.597518750000003,27.840787499999998,33.588125000000005,36.297006249999995,34.338912500000006,29.682131250000005,24.918300000000002,19.1081625,10.966806249999998,8.500548124999998,8.063714375,6.307988125,6.98335625,6.607166250000001,5.756223125,4.502501875,3.4302156249999998,2.4659681250000003,2.09555,1.8302780625000001,1.400083125,1.013677125,0.6038393999999999,1.3482088124999998,0.6983018062499999,0.642488375
0.871605,3.290408333,1.669045222,1.188877111,1.221325556,0.891445611,1.194223333,2.723046667,2.981698889,2.639601667,3.630716667,3.619021667,3.487848333333333,2.946278333333333,2.730383333333333,3.5588816666666667,3.471067222222222,4.22373,5.7565294444444435,6.778809444444445,9.457933333333333,10.80482777777778,10.688499999999998,11.70283888888889,12.210444444444441,15.836783333333335,18.54056111111111,23.62480555555556,27.219338888888885,31.234183333333338,33.463861111111115,31.218038888888884,27.381594444444453,23.053005555555558,17.618194444444445,9.923916666666667,7.194664444444444,7.064190555555555,6.038700555555555,6.793848888888889,5.484593888888889,5.188039999999999,4.459736666666666,3.6492400000000003,2.090316666666667,1.8141444444444446,1.329388277777778,1.229346111111111,1.0049310555555555,0.7375861333333333,1.2237139444444443,0.5689991055555557,0.5267711666666667
0.871605,3.3145935,1.73294135,1.2768719,1.203699,0.85263055,1.3702805,2.655253,2.771267,2.5924445,4.1098605,3.9241735,3.5171365000000003,2.9220375,3.2204359999999994,3.6345975,3.438156,4.300324000000001,6.2822960000000005,7.1510785,9.13456,10.83231,10.276990000000001,11.821545,12.324184999999998,15.625415000000002,18.594135000000005,23.664615,26.446234999999998,30.523535000000003,32.585795000000005,30.003190000000004,26.460840000000005,21.626299999999997,16.690395,9.87809,7.117418,6.939344499999999,5.814251500000001,5.7793505,4.803808500000001,5.107540999999999,4.104355000000001,3.2776175,2.2930175000000004,1.8700270000000003,1.39740145,1.1305835,1.1397402,0.81873352,1.1295822500000003,0.533174695,0.5884737
0.871605,3.355774545,1.8441535,1.079269455,1.267108182,0.793846864,1.296103182,2.914461818,2.894469545,2.483847727,3.581983182,4.153746818,3.480209545454546,2.883548636363636,3.371367272727273,3.629999090909091,3.500041818181818,4.400136818181818,5.92965090909091,6.906494090909092,8.728468181818183,10.48366818181818,9.96971818181818,11.849436363636363,12.224781818181818,16.02408636363637,18.85614090909091,23.078377272727273,25.812359090909087,30.394831818181824,31.845331818181823,28.486663636363634,25.169663636363637,20.77281818181818,16.12624545454545,9.512618181818182,6.511431363636363,6.629825454545454,5.403415000000001,5.27976,4.237505909090909,4.110006363636364,3.9873849999999993,2.8526531818181815,1.9333299090909095,1.8200909090909092,1.0867876363636362,1.1417427272727272,1.1426484545454545,0.7742391090909091,1.2300856363636363,0.6534885409090909,0.49736018181818187
0.871605,3.41544875,1.733941958,1.122037417,1.198634583,0.846263792,1.387010417,2.84005,2.708382917,2.5750475,3.736725,4.006445,3.5981720833333335,3.2169395833333327,3.7843879166666667,3.893356666666667,3.4434191666666663,4.9321037500000005,6.109413333333334,6.6769516666666675,8.25525625,10.019908333333337,9.96777916666667,11.938225,12.203408333333332,17.000550000000004,19.108733333333337,23.194704166666668,24.898662499999993,29.32499583333334,30.700245833333334,27.21860416666667,23.937179166666667,19.750875,15.545333333333335,8.866170833333333,6.401916249999999,5.898902916666666,5.149612499999999,5.176870833333334,4.236795416666666,4.022949166666667,3.721366666666666,2.6113250000000003,1.8363920000000002,1.7169654166666666,1.2130687083333331,1.1503058333333334,1.0688010000000001,0.7812611583333333,1.1868235,0.5406717458333334,0.477502875
0.871605,3.376947692,1.879009115,1.171521077,1.216736923,0.795726808,1.3158,2.916525769,2.471431923,2.545678077,3.567877308,3.814087308,3.321316153846154,3.150832307692308,3.9624288461538457,4.152433461538461,3.5837973076923078,4.883349615384615,6.373212307692309,6.763621923076924,7.794203846153848,9.536834615384617,9.777019230769232,11.88203846153846,12.239061538461538,16.704773076923082,19.461938461538466,23.14316153846154,24.434649999999998,28.941907692307694,30.23710769230769,26.576296153846158,23.21073846153846,18.86836153846154,15.381488461538462,9.026969230769229,6.3265649999999996,5.763992692307691,5.304864999999999,5.005479230769231,4.233256538461538,3.819630384615386,3.6541673076923074,2.366656538461539,1.849069923076923,1.899913076923077,1.0796163461538462,1.1470984615384616,1.0272601153846153,0.8292816692307692,1.1110982307692305,0.6838338384615384,0.4366479230769232
0.871605,3.360063571,1.936555964,1.065542786,1.294261429,0.795596714,1.317850357,2.605683214,2.318536071,2.257280714,3.5811,3.686625357,3.5544757142857146,3.232662500000001,3.743176785714286,4.262655,3.6338453571428575,4.792855,6.570975714285715,6.739238571428572,7.4620185714285725,9.222067857142857,9.613689285714287,11.830146428571426,12.408114285714284,16.524064285714285,19.766414285714283,22.783728571428572,23.85992142857143,28.341446428571434,29.915589285714283,26.05633214285714,22.55113571428572,18.51315,14.640985714285716,9.162057142857144,6.202224285714286,5.750768571428571,5.241543214285715,4.839099642857144,4.221126428571428,3.6648217857142864,3.462803571428571,2.2128107142857143,1.7282613571428576,1.7275688571428574,1.1163505357142858,1.1474665714285717,0.8991593214285715,0.8981171571428571,1.18045825,0.774877567857143,0.45387942857142866
0.871605,3.180809667,1.945598233,1.0776312,1.311724,0.8552029,1.269684333,2.621172333,2.317827333,2.610312667,3.563038,3.637027667,3.665380666666667,3.3294536666666663,3.9723350000000006,4.634832333333334,3.5767603333333335,5.136136333333332,6.185964333333334,6.428079333333333,7.237568000000001,8.863629999999999,9.636166666666666,11.653609999999999,12.423293333333334,16.658563333333333,19.745096666666665,22.34551333333334,23.280113333333333,27.552929999999996,28.59613,25.109126666666665,21.70960333333334,17.592749999999995,13.88008,8.730486666666666,6.2234723333333335,5.725492,5.143749666666666,4.615760000000001,3.855283666666666,3.60309,3.4387026666666665,2.2231510000000005,1.762632266666667,1.7266992666666665,1.1473481333333337,0.9983453666666665,0.8945177999999998,0.8164924133333333,1.0881593999999999,0.7268587833333334,0.45413480000000006
0.871605,3.150513125,1.980836469,1.052488375,1.22394,0.886654594,1.205205,2.438459375,2.403802812,2.515552188,3.764899688,3.689815,3.5179603125000005,3.3881765624999987,4.149331875000001,4.7289115625,3.8108928124999997,5.1909609375,6.405300625000001,6.235001875000002,6.907604687499999,8.581315625000002,9.448790625000003,11.683778125,12.386640624999998,16.9849625,19.599228125,22.17551875,22.910578125,26.593,27.760734375,24.290809375,20.859412499999998,17.121000000000002,13.303909375,8.503531250000002,5.755694374999999,5.6570603125,5.073165937499999,4.671173437500001,3.7218512499999994,3.47836875,3.4738168750000002,2.264608125,1.672389625,1.6778568125000004,1.0063113750000001,0.9833094062500001,0.98418659375,0.9567691375,1.133136625,0.677924265625,0.40370618750000004
0.871605,3.093282813,2.104815313,1.078957125,1.197480938,0.904879906,1.440768125,2.5435125,2.2680025,2.36576125,3.864975313,3.831914062,3.7491690625,3.5069290624999994,4.4969996875,4.900359687500001,3.6559490624999995,5.630159375,6.476790937500001,6.633726875,6.509576562500001,8.320699375000002,9.216693750000003,11.85825625,12.694318749999997,16.9575125,19.52779375,21.628290625,21.602493749999997,25.406409374999996,26.453850000000003,23.037443750000005,19.417459375,15.900675,12.379103125000002,8.1086596875,5.6817134375,5.233193125,4.50240875,4.030521875,3.278983125,3.0027903125,3.1623109374999996,1.778359375,1.6647399375000003,1.6784821250000004,0.9779438749999998,1.0072053437500001,0.9968208125,0.9148238250000001,1.03167384375,0.6667003593749999,0.4056920750000001
