51.7795625,51.6916875,50.6969125,50.81109375,51.216375,52.0656875,52.9236875,54.192375,54.6475625,56.2545625,57.477625,58.5684375,59.47975,59.8093125,61.13975,61.0285,62.4778125,62.8920625,63.1106875,64.4165,65.720875,66.775625
51.66083333,51.77677778,50.79488889,50.69182778,51.08044444,52.20583333,53.09283333,54.01044444,54.54455556,56.30144444,57.395,58.53577778,59.44205556,59.8825,61.1325,61.15688889,62.38016667,62.92244444,63.16494444,64.49944444,65.87938889,66.88894444
51.82215,51.71245,50.71958,50.7433,51.1174,51.96435,52.9935,53.7996,54.74285,56.06415,57.3685,58.37905,59.3914,59.9516,60.9265,61.2349,62.25275,62.9061,63.15815,64.43085,65.822,66.8619
51.54627273,51.80304545,50.52223182,50.94279091,51.08145455,51.91459091,52.81063636,53.83777273,54.85690909,56.09781818,57.2805,58.357,59.37586364,59.89786364,60.86518182,61.20245455,62.22213636,62.83827273,63.29995455,64.54363636,65.83822727,66.81072727
51.68620833,51.69983333,50.5277125,50.85443333,51.02504167,51.701375,52.98370833,53.84083333,54.84370833,56.05891667,57.199625,58.2775,59.326375,59.85170833,60.86416667,61.24145833,62.201875,62.95004167,63.18608333,64.37216667,65.8275,66.72695833
51.79403846,51.64053846,50.47910769,50.79482308,50.86992308,51.73088462,52.95307692,53.81923077,54.82419231,56.05257692,57.1585,58.12761538,59.25165385,59.82930769,60.804,61.27376923,62.17726923,62.94080769,63.20888462,64.52434615,65.758,66.60465385
51.88603571,51.52017857,50.39502143,50.67515714,50.89585714,51.67128571,52.93917857,53.85839286,54.83514286,56.04442857,57.11553571,58.24246429,59.09739286,59.72771429,60.79235714,61.33160714,62.182,62.91846429,63.29692857,64.41132143,65.74953571,66.61642857
51.84823333,51.5067,50.37505333,50.65318,50.89116667,51.6595,52.98523333,53.9649,54.9135,56.02036667,56.8375,58.28,59.08666667,59.7145,60.7802,61.4401,62.00073333,62.78753333,63.1906,64.49053333,65.80243333,66.61923333
51.866625,51.612375,50.36595625,50.58683438,50.7995625,51.7605625,53.0338125,53.88753125,55.00053125,56.0714375,56.9085,58.1206875,58.94309375,59.6460625,60.73325,61.476625,61.92625,62.75353125,63.33178125,64.5719375,65.8279375,66.574875
51.98571875,51.498625,50.28775625,50.70937188,50.73818125,51.4828125,52.86234375,53.72621875,55.18634375,55.98409375,56.96771875,58.0576875,58.87034375,59.54371875,60.58828125,61.4769375,61.82959375,62.80003125,63.2860625,64.5765625,65.74875,66.5623125
51.82415625,51.51221875,50.26587813,50.75319688,50.65061875,51.4096875,52.7353125,53.81228125,55.2441875,55.99846875,56.85765625,58.06728125,58.7573125,59.3923125,60.514875,61.4709375,61.8718125,62.79415625,63.3015625,64.6130625,65.7196875,66.51171875
51.927875,51.35209375,50.2485375,50.59616563,50.53799375,51.37028125,52.9039375,53.81009375,55.2300625,56.07025,56.8115,57.9378125,58.64146875,59.1815625,60.48959375,61.3639375,61.83575,62.86746875,63.14925,64.49609375,65.69440625,66.37734375
52.00671875,51.2239375,50.14690313,50.52788437,50.4998375,51.44896875,52.7555625,53.63703125,55.18771875,56.00503125,56.8061875,57.8151875,58.4468125,59.086,60.43409375,61.3985,61.8004375,62.73140625,63.19603125,64.6586875,65.54203125,66.37478125
51.92771875,51.23359375,50.06575625,50.42091563,50.5265875,51.4525,52.696125,53.64871875,55.17746875,55.95240625,56.66578125,57.86634375,58.33175,58.91934375,60.4006875,61.4188125,61.6676875,62.64871875,63.17246875,64.53775,65.5821875,66.38015625
51.8145625,51.2765,50.00183125,50.48538437,50.50555625,51.50259375,52.74684375,53.61365625,55.22328125,55.8808125,56.448125,57.861625,58.28559375,58.91090625,60.3555625,61.41678125,61.51859375,62.46684375,63.10809375,64.6004375,65.65878125,66.3280625
51.82703125,51.4243125,50.0056125,50.47404062,50.496025,51.45859375,52.70425,53.43878125,55.32384375,55.89125,56.6099375,57.53609375,58.11653125,58.806375,60.30715625,61.34428125,61.50465625,62.47421875,63.1,64.63065625,65.53846875,66.3225625
51.8633125,51.36209375,50.04951875,50.47522812,50.47558125,51.244875,52.60609375,53.40003125,55.333625,55.8265,56.6770625,57.513875,58.1069375,58.73953125,60.236125,61.2193125,61.4838125,62.49234375,63.013125,64.602,65.42378125,66.41190625
51.81540625,51.34121875,50.09419063,50.4019125,50.428975,51.260375,52.52078125,53.44234375,55.25828125,55.86146875,56.5626875,57.4255,58.0746875,58.66903125,60.1543125,61.1611875,61.59259375,62.453125,62.95190625,64.52309375,65.35546875,66.322875
51.928375,51.23771875,49.95228125,50.34606875,50.33439063,51.41821875,52.55753125,53.321,55.19375,55.9755625,56.71121875,57.3160625,57.97575,58.55659375,60.1689375,60.92146875,61.45790625,62.401125,62.9240625,64.3885625,65.2995,66.29125
52.09515625,51.264375,49.97573125,50.37119375,50.33584375,51.4319375,52.29796875,53.09584375,55.01540625,55.87125,56.8801875,57.28675,57.83540625,58.60628125,60.13925,60.967125,61.43425,62.2879375,62.998,64.453125,65.1820625,66.45
51.921625,51.46575,50.00546562,50.318075,50.29446875,51.41125,52.19090625,53.123625,55.0453125,55.84896875,56.85521875,57.4325,57.8431875,58.487625,60.11084375,60.940125,61.3556875,62.34815625,62.960375,64.36028125,65.27959375,66.4794375
51.8741875,51.52390625,50.05225312,50.45229375,50.32728125,51.3960625,52.15503125,53.065625,54.94553125,55.78684375,56.919625,57.4593125,57.74153125,58.4498125,60.00971875,60.81465625,61.42790625,62.28609375,62.90465625,64.38540625,65.24178125,66.52303125
51.89990625,51.6871875,50.19330938,50.42441875,50.4258125,51.21975,52.12625,52.980375,55.03703125,55.776125,57.11284375,57.2780625,57.75890625,58.37021875,59.93725,60.6593125,61.47565625,62.39171875,62.77553125,64.32115625,65.081625,66.65265625
51.9044375,51.6349375,50.28687187,50.43827188,50.5013125,51.16321875,52.0839375,53.010625,54.954,55.8068125,57.19753125,57.3541875,57.73721875,58.32584375,59.8525,60.47571875,61.48878125,62.34290625,62.76459375,64.2494375,65.084,66.6574375
51.92934375,51.6065625,50.3488125,50.49422812,50.58870625,51.2151875,52.06571875,52.91075,54.92196875,55.86775,57.12025,57.305625,57.7113125,58.3311875,59.86796875,60.5263125,61.4495,62.30165625,62.801,64.16728125,65.01546875,66.482625
52.05059375,51.68375,50.36167813,50.59141875,50.68982812,51.32421875,52.0378125,52.84521875,54.88325,55.86728125,57.2493125,57.29153125,57.69384375,58.39125,59.9638125,60.4694375,61.25359375,62.228875,62.8229375,64.0630625,64.990625,66.46771875
52.1251875,51.7534375,50.55744688,50.67998125,50.78849062,51.1981875,52.03403125,52.92653125,54.73640625,55.81596875,57.1200625,57.3193125,57.7444375,58.5199375,59.9925,60.62903125,61.2911875,62.24828125,62.90703125,64.12678125,65.01915625,66.5326875
52.0445625,51.87259375,50.66060312,50.68245625,50.8812875,51.261125,52.07453125,53.06515625,54.79409375,55.76996875,57.0321875,57.4526875,57.86075,58.52709375,60.04309375,60.67521875,61.348375,62.31396875,62.96459375,64.06484375,65.0730625,66.47884375
52.1660625,51.93909375,50.85744063,50.8607,51.00563125,51.19509375,52.0925,53.18975,54.6765625,55.775875,57.1246875,57.472375,57.87909375,58.4705625,59.953625,60.53225,61.37653125,62.28365625,63.022875,64.15809375,64.97228125,66.53825
52.31015625,52.01628125,51.01662188,50.79248125,51.09185,51.1365,52.1059375,53.243,54.72746875,55.86421875,57.30490625,57.423,58.0838125,58.52665625,59.88090625,60.51328125,61.38171875,62.28828125,63.00271875,64.1065,64.9728125,66.59753125
52.40746875,52.010625,51.10062188,50.84954375,51.13869375,51.25115625,52.04815625,53.2766875,54.70134375,55.9653125,57.3281875,57.54353125,57.9624375,58.51765625,59.981875,60.48059375,61.46871875,62.259625,63.01284375,64.15903125,65.0254375,66.47278125
