17.54235,17.7068125,18.3673375,18.2427125,16.654225,16.7176625,18.98499375,19.7571125,26.02455625,32.02201875,36.3517125,41.5642125,49.73995,58.43525,68.31775,78.3424375,90.1629375,99.2884375,108.7940625,114.1244375,119.1996875,124.829,128.146625,133.7495625,135.9738125,138.2835625,138.8795625,138.463375,137.8064375,138.1478125,138.727125,135.23087500000003,133.42350000000002,131.4708125,130.937,132.45331250000004,129.3090625,124.94437500000001,116.16118749999998,107.93525,99.30781250000001,89.70012500000001,80.2120625,71.18974999999999,60.700062499999994,49.74189375,36.960975000000005,26.707443750000003,18.292375,12.010406250000003,7.40154375,4.685139374999999
17.54235,17.73847222,18.38406111,18.17920556,16.79546667,16.71800556,18.79256111,19.51621111,25.81638889,31.10939444,36.24234444,41.05122778,49.44455556,57.92744444,67.88316667,77.68094444,89.39833333,98.48227778,108.0323889,113.8333333,119.0411667,124.3225,127.7065,133.5499444,136.2242778,137.9558889,138.4713889,137.7836111,136.5752778,136.7062778,137.3648333,134.15583333333336,132.5236111111111,130.35894444444443,130.30983333333336,131.72022222222222,128.57588888888887,124.91322222222225,115.57050000000001,107.73355555555555,98.9843888888889,89.14166666666667,79.48261111111111,70.62505555555555,59.82338888888889,48.954699999999995,36.35313333333333,26.082683333333335,17.904644444444447,11.482405555555557,7.1962722222222215,4.555903333333334
17.54235,17.82349,18.3387,18.16052,16.88268,16.785255,18.428215,19.20277,25.63693,30.57102,35.523645,40.727475,49.192615,57.7507,67.5681,77.0528,88.54485,97.51395,107.1485,112.8431,117.86945,123.4174,127.14175,133.2722,135.58825,137.49385,137.97925,136.90905,135.9977,136.1089,136.36235,133.48185,131.714,129.75865000000002,129.44245000000004,130.86634999999998,128.13160000000002,124.03355000000002,115.17654999999999,107.31705,98.40005,88.75815,78.89955,69.9907,58.95315,48.268820000000005,35.89344,25.452135,17.701990000000002,11.105909999999998,7.029045,4.466802500000001
17.54235,17.83827273,18.43000455,18.25675,16.90525909,16.94936818,18.17622727,18.94758182,25.47165909,29.90512273,35.04613182,40.09767727,48.79115455,57.53168182,67.17022727,76.67277273,87.70054545,96.5375,106.0498636,111.6746818,117.0188182,123.1094545,126.5025909,132.8307273,135.3445909,137.0195909,137.7005,136.4838182,135.2068182,135.3523636,135.6465455,132.52545454545452,131.16109090909094,128.53822727272726,128.6617272727273,130.16640909090907,127.26618181818182,123.3409090909091,114.48063636363635,106.92945454545453,97.69181818181818,88.17963636363636,78.37131818181818,69.23636363636363,58.03604545454546,47.404190909090914,35.048950000000005,24.803686363636363,17.01018181818182,10.874863636363637,6.7137,4.399591818181817
17.54235,17.74714167,18.55949583,18.28806667,16.82480833,16.9553625,17.9188625,18.9014625,25.1078875,29.4264375,34.81910417,39.45032083,48.37519583,57.0245,66.90579167,76.04616667,86.90770833,95.72420833,105.147,110.9532083,116.2757917,122.51225,126.2712917,132.425375,134.6885417,136.50275,137.331375,135.7120833,134.6072083,134.4691667,134.3964167,131.77495833333336,130.475375,128.22162500000002,127.91175000000001,129.35629166666666,126.70550000000003,122.533375,113.83629166666667,106.34562500000001,97.19212499999999,87.79225,77.96291666666669,68.40233333333333,57.23380416666666,46.71792500000001,34.2478375,24.237320833333335,16.746391666666668,10.735079166666669,6.6337166666666665,4.319086666666666
17.54235,17.75902692,18.62824615,18.37316154,16.92386923,16.96871923,17.70711538,18.81003462,24.83704231,29.08743077,34.27730385,39.13465769,48.05086538,56.77907692,66.28492308,75.50084615,86.21576923,94.89853846,104.4641154,110.3620385,115.7091538,122.0706538,126.0767692,132.1976538,134.4815769,136.1056538,137.0671923,135.1874231,133.9573462,133.7913846,133.6999615,131.06076923076924,129.35776923076924,127.5538076923077,126.87296153846155,128.4292307692308,126.02942307692308,121.99315384615387,113.01365384615382,105.97184615384614,96.79030769230766,87.2461923076923,77.36888461538462,67.57934615384615,56.40215384615384,45.86829999999999,33.34898461538461,23.613361538461536,16.25367307692308,10.557476923076925,6.50455,4.247383076923077
17.54235,17.7316,18.68940357,18.42854643,16.96097857,16.95035357,17.44252143,18.62306429,24.50901071,28.61580357,34.12053929,38.67071786,47.83708929,56.55042857,65.87264286,75.10971429,85.01860714,94.24328571,103.7413571,109.5331786,115.3806786,121.62625,125.82025,132.1053929,134.5640357,135.8926786,136.7669643,134.7557857,133.7726071,133.3174286,133.3787857,130.57114285714283,128.8095,127.0402142857143,126.3884285714286,127.91682142857142,125.6407142857143,121.22867857142857,112.61814285714283,105.37289285714286,96.50103571428573,86.73471428571429,77.09278571428572,66.8929642857143,55.69183214285714,45.10543214285715,32.80901071428572,23.17469642857143,15.982560714285716,10.399757142857144,6.399267857142857,4.285211785714286
17.54235,17.80286,18.77808333,18.42959,17.00133667,17.00561333,17.37354667,18.58546667,24.37776333,28.39466333,33.89724,38.56507333,47.48043333,56.19006667,65.3687,74.74303333,84.5355,93.72096667,103.2067,108.8506,115.0673333,120.9897333,125.5238667,131.9263333,134.1096333,135.4342333,136.2501667,134.4556667,133.4749667,132.8107,132.6776,129.98843333333332,128.0467,126.64789999999999,125.80310000000003,127.30080000000001,124.9879,120.41150000000003,112.26193333333333,104.7034,96.10133333333334,86.26933333333334,76.65086666666669,66.32733333333333,54.98461999999999,44.403670000000005,32.27336333333333,22.976100000000002,15.637246666666664,10.263053333333334,6.349213333333333,4.292382333333333
17.54235,17.83930625,18.8995375,18.51295,17.07400313,17.0207625,17.10414375,18.39135625,24.04378125,28.04165625,33.500175,38.30788438,47.16837188,56.01528125,65.2828125,74.44778125,84.009625,93.2678125,102.6556563,108.1631875,114.5299687,120.8089063,125.4212812,131.7321562,133.94475,135.00325,136.0750313,134.417875,133.2557188,132.5035938,132.3870937,129.69075,127.36984375,126.02806249999999,125.21215624999998,126.3736875,124.25234375,119.91062500000001,111.863375,104.26121875000001,95.56787499999999,85.87803125000002,76.17453125,65.70512500000001,54.17694999999999,43.786187500000004,31.776640625,22.691678124999996,15.4690625,10.105125,6.255528124999998,4.230295
17.54235,17.975925,19.06219375,18.5764875,17.14535625,17.0615375,16.816325,18.10474063,23.6396375,27.4583375,32.59511875,37.45757188,46.54955938,55.42720938,64.6248125,73.7091875,82.76290625,91.96446875,101.1890625,106.6244688,113.3800937,119.9640313,124.75375,131.3144375,133.3825,134.5090313,135.7375,134.0751875,132.917125,132.1382188,131.5984375,129.01568749999998,126.34465625000001,125.18509375,124.07496875,125.31221875000001,123.27109374999999,118.61790624999999,110.91734375000001,103.32512500000001,94.69200000000002,85.06318750000003,75.43131249999999,64.4811875,53.065053125,42.824712500000004,30.951837500000003,21.969087500000004,14.956068750000002,9.79649375,6.07653125,4.154280625
17.54235,18.01875938,19.2434125,18.78989688,17.17326875,17.05560313,16.56070313,17.9294875,23.30651875,26.75323125,32.02174375,36.74410625,45.95857187,54.83655312,64.14215625,73.13434375,81.7965,90.8986875,99.9965625,105.4624375,112.5975,119.3556563,124.221875,130.9632813,133.06325,134.028375,135.3007188,133.893125,132.5262813,131.4685,131.144125,128.25131249999998,125.34753125,124.20118749999999,123.11040625000001,124.35168750000003,122.11725,117.42028124999997,109.65634375000002,102.2996875,93.8255625,84.01368749999997,74.58546875,63.412875,51.99166249999999,41.774590625,29.943675000000006,21.336012500000002,14.32326875,9.61690625,5.799746875000001,4.07297
17.54235,18.03878438,19.41180625,18.88291563,17.1860125,17.075425,16.38755,17.81441875,22.88470313,26.36925937,31.60705937,36.14919375,45.45295938,54.33645938,63.755625,72.50696875,80.888375,89.883625,99.15778125,104.74825,112.0298125,118.5692187,124.11275,130.6804375,132.7654062,133.6156875,135.0377813,133.7180625,132.4077813,131.0621875,130.4287813,127.66859375000001,124.29275000000001,123.39903125000001,122.1744375,123.522125,121.29725,116.39303124999999,108.58053125,101.17684374999999,93.05778125000002,83.39034375,73.74165625,62.25987500000001,50.932449999999996,40.86675937500001,29.054740624999997,20.809653125,14.047353124999999,9.422959374999998,5.7755937500000005,4.0103553125
17.54235,18.14520938,19.48573438,19.017025,17.3769,17.0882125,16.13225625,17.70819063,22.489075,25.91913125,31.01828438,35.5438375,44.99767187,53.95358438,63.0325625,72.11071875,79.90378125,89.160875,98.49875,104.0344375,111.6399062,118.1714375,123.7784688,130.592625,132.8204687,133.4893438,134.9710625,133.8537813,132.39975,130.8804375,130.1525,127.10531250000001,123.29315625000001,122.673875,121.3495625,122.56818750000001,120.68378125000001,115.45528124999998,107.46650000000001,100.2290625,92.29465625000002,82.59459375,72.83656250000001,61.197375,50.08865624999999,40.14628125,28.333384375,20.293375000000005,13.658349999999999,9.213087499999999,5.6404125,3.9590993749999996
17.54235,18.23385,19.6196875,19.12083438,17.48931875,17.11900625,15.9723125,17.58043438,22.3362375,25.37798437,30.70323125,34.98722812,44.54530937,53.59286563,62.65303125,71.730125,78.986,88.8405,97.899375,103.2639063,111.3785,117.8314688,123.72475,130.7415,132.7645625,133.368125,134.9581875,134.1055312,132.7115938,130.9655,129.9883125,127.03484375000002,123.01665625,122.2971875,120.94846874999999,122.1301875,120.24918749999999,114.46981249999999,106.71309375,99.21828124999999,91.75637500000002,82.18584375,72.30971875,60.45009375,49.416771874999995,39.510087500000004,27.927299999999995,20.077700000000007,13.417496875,9.027725,5.551590625000001,3.918729375
17.54235,18.34641563,19.77113437,19.18215937,17.64474688,17.18439687,15.9071125,17.588725,21.94276875,25.04781875,30.32566563,34.71235938,43.982825,53.19183438,62.28215625,71.3088125,78.6385625,88.404,97.537375,102.6127813,110.9035625,117.4853438,123.699625,130.7134375,132.2239063,133.0947813,134.9731875,134.4788125,133.0260625,131.0633125,129.95475,126.81334375,122.62503125,122.0821875,120.63937500000002,121.46731249999999,119.54496875000001,113.64453125,106.06724999999999,98.42131250000001,91.02621875,81.47265625,71.68403125,59.75734375000001,48.757762500000005,39.042268750000005,27.520253124999996,19.908121875,13.251903125,8.961568750000001,5.5265281250000005,3.8495446875
