17.54235,17.706812499999998
17.54235,17.738472222222224
17.54235,17.823490000000003
17.54235,17.838272727272727
17.54235,17.747141666666664
17.54235,17.75902692307692
17.54235,17.731600000000004
17.54235,17.802860000000003
17.54235,17.83930625
17.54235,17.975925
17.54235,18.018759375
17.54235,18.038784375
17.54235,18.145209375
17.54235,18.233850000000004
17.54235,18.346415625000002
17.54235,18.433003125000006
17.54235,18.60148125
17.54235,18.607128125
17.54235,18.72375625
17.54235,18.834425000000003
17.54235,18.982078125
17.54235,19.04525625
17.54235,19.227778125
17.54235,19.329325000000004
17.54235,19.366553125000003
17.54235,19.506046875000003
17.54235,19.586118749999997
17.54235,19.729756250000005
17.54235,19.775659375000004
17.54235,19.96813125
17.54235,20.009653125
17.54235,20.151078125
17.54235,20.247534375000008
17.54235,20.297024999999998
17.54235,20.38558125
17.54235,20.41528750000001
17.54235,20.487887500000003
17.54235,20.523153125
17.54235,20.6112125
17.54235,20.618581250000002
17.54235,20.665009375000004
17.54235,20.760281250000006
17.54235,20.795771875000003
17.54235,20.860021875
17.54235,20.9498
17.54235,20.956996874999998
17.54235,21.012609374999997
17.54235,21.092246874999997
17.54235,21.138359374999997
17.54235,21.167553125000005
17.54235,21.188081250000007
17.54235,21.270374999999998
17.54235,21.220903124999996
17.54235,21.333578125
17.54235,21.35206875
17.54235,21.34458125
17.54235,21.375937500000003
17.54235,21.357040625
17.54235,21.3997625
17.54235,21.362696875
17.54235,21.445546874999998
17.54235,21.3880125
17.54235,21.39155625
17.54235,21.347381249999998
17.54235,21.269943749999996
17.54235,21.200090624999994
17.54235,21.146328125
17.54235,21.059325
17.54235,20.977221875
17.54235,20.951581250000004
17.54235,20.812718750000005
17.54235,20.720784374999997
17.54235,20.6908125
17.54235,20.667025
17.54235,20.564478124999997
17.54235,20.578003124999995
17.54235,20.567134375000002
17.54235,20.5166125
17.54235,20.576653124999996
17.54235,20.689190625000002
17.54235,20.705096875
17.54235,20.728565625
17.54235,20.790671874999997
17.54235,20.780409374999998
17.54235,20.809562500000002
17.54235,20.857443750000005
17.54235,20.864671875000006
17.54235,20.80900625
17.54235,20.777875
17.54235,20.756899999999998
17.54235,20.713221874999995
17.54235,20.667731249999996
17.54235,20.583109375
17.54235,20.462393749999997
17.54235,20.378928125
17.54235,20.28725625
17.54235,20.207575000000002
17.54235,20.100656249999997
17.54235,19.96024375
17.54235,19.9158375
17.54235,19.83345
17.54235,19.810337499999996
17.54235,19.755090624999998
17.54235,19.658196875
17.54235,19.5709375
17.54235,19.516384375
17.54235,19.590712499999995
17.54235,19.572821875
17.54235,19.595284375
17.54235,19.609650000000002
17.54235,19.522078124999997
17.54235,19.553334375
17.54235,19.543468749999995
17.54235,19.530837500000004
17.54235,19.447774999999996
17.54235,19.375253124999997
17.54235,19.29940625
17.54235,19.170493750000002
17.54235,19.134084375
17.54235,19.026187499999995
17.54235,18.937224999999994
17.54235,18.801253124999995
17.54235,18.702712499999997
17.54235,18.604153124999996
17.54235,18.521709375
17.54235,18.43541875
17.54235,18.400184375000002
17.54235,18.381481250000004
17.54235,18.330640625000004
17.54235,18.373859375000002
17.54235,18.379746875000002
17.54235,18.356928125
17.54235,18.3638125
17.54235,18.365384375
17.54235,18.367381249999998
17.54235,18.327259374999997
17.54235,18.359046875
17.54235,18.279503125
17.54235,18.17176875
17.54235,18.16481875
17.54235,18.0659125
17.54235,18.014303124999998
17.54235,17.876609375
17.54235,17.826525
17.54235,17.70456875
17.54235,17.688318749999997
17.54235,17.699778124999998
17.54235,17.599359375
17.54235,17.56700625
17.54235,17.49081875
17.54235,17.495265625
17.54235,17.4297125
17.54235,17.486071875
17.54235,17.458750000000002
17.54235,17.38898125
17.54235,17.409196875
17.54235,17.411450000000002
17.54235,17.44578125
17.54235,17.4427875
17.54235,17.50888125
17.54235,17.516290625
17.54235,17.519346875
17.54235,17.589459374999997
17.54235,17.623953125
17.54235,17.685231249999998
17.54235,17.76975625
17.54235,17.84586875
17.54235,17.901715624999998
17.54235,17.942356249999996
17.54235,18.035275
17.54235,18.106515625
17.54235,18.174521875000003
17.54235,18.188043750000002
17.54235,18.147140625
17.54235,18.097278125000006
17.54235,18.0872875
17.54235,18.122262500000005
17.54235,18.153528125
17.54235,18.140678125000004
17.54235,18.113390625
17.54235,18.12538125
17.54235,18.147759375
17.54235,18.227128125
17.54235,18.2740875
17.54235,18.296740625
17.54235,18.308981250000002
17.54235,18.352928125
17.54235,18.40361875
17.54235,18.472634375000002
17.54235,18.55225625
